timestamp,run_name,model,contrastive,gradient,window_size,epochs,batch_size,lr,seed,device,fft,fft_cutoff,sampling_rate,dataset,checkpoint,window,batch,acc1,acc5,precision_macro,recall_macro,f1_macro,per_category,_source_file
2025-09-22T18:53:40,cSEL_grad_w50-cnn-c1-g0-w50-bs32-lr0.001-seed42-20250922-185259-f8686e,cnn,True,0,50,90,32,0.001,42,,False,0.05,1.0,"{'train_windows': 5661, 'test_windows': 1133, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/cSEL_grad_w50-cnn-c1-g0-w50-bs32-lr0.001-seed42-20250922-185259-f8686e.pt,50,32,24.09532219171524,67.16681718826294,26.79243943443789,24.23075040901128,21.57205253586541,"{'Fruits': {'n': 224, 'acc@1': 30.80357142857143, 'acc@5': 70.53571428571429}, 'Herbs': {'n': 225, 'acc@1': 13.333333333333334, 'acc@5': 52.0}, 'Nuts': {'n': 240, 'acc@1': 23.333333333333332, 'acc@5': 77.5}, 'Spices': {'n': 222, 'acc@1': 30.630630630630627, 'acc@5': 77.02702702702703}, 'Vegetables': {'n': 222, 'acc@1': 22.52252252252252, 'acc@5': 58.108108108108105}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_cw50/cSEL_grad_w50-cnn-c1-g0-w50-bs32-lr0.001-seed42-20250922-185259-f8686e/results.jsonl
2025-09-22T18:54:25,cSEL_grad_w50-cnn-c1-g25-w50-bs32-lr0.001-seed42-20250922-185344-70fa20,cnn,True,25,50,90,32,0.001,42,,False,0.05,1.0,"{'train_windows': 5411, 'test_windows': 1083, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/cSEL_grad_w50-cnn-c1-g25-w50-bs32-lr0.001-seed42-20250922-185344-70fa20.pt,50,32,45.98338007926941,84.0258538722992,55.779217576865584,45.8881062834953,44.627976849220474,"{'Fruits': {'n': 214, 'acc@1': 61.21495327102804, 'acc@5': 91.58878504672897}, 'Herbs': {'n': 215, 'acc@1': 48.837209302325576, 'acc@5': 80.93023255813954}, 'Nuts': {'n': 230, 'acc@1': 43.47826086956522, 'acc@5': 84.78260869565217}, 'Spices': {'n': 212, 'acc@1': 51.41509433962265, 'acc@5': 84.90566037735849}, 'Vegetables': {'n': 212, 'acc@1': 25.0, 'acc@5': 77.83018867924528}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_cw50/cSEL_grad_w50-cnn-c1-g25-w50-bs32-lr0.001-seed42-20250922-185344-70fa20/results.jsonl
2025-09-22T18:55:31,cSEL_grad_w50-lstm-c1-g0-w50-bs32-lr0.001-seed42-20250922-185428-9ad982,lstm,True,0,50,90,32,0.001,42,,False,0.05,1.0,"{'train_windows': 5661, 'test_windows': 1133, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/cSEL_grad_w50-lstm-c1-g0-w50-bs32-lr0.001-seed42-20250922-185428-9ad982.pt,50,32,26.478376984596252,63.548099994659424,26.282628213829234,27.05871751436969,25.261560886248528,"{'Fruits': {'n': 224, 'acc@1': 30.357142857142854, 'acc@5': 67.41071428571429}, 'Herbs': {'n': 225, 'acc@1': 18.22222222222222, 'acc@5': 50.22222222222222}, 'Nuts': {'n': 240, 'acc@1': 24.583333333333332, 'acc@5': 62.5}, 'Spices': {'n': 222, 'acc@1': 32.88288288288289, 'acc@5': 75.22522522522522}, 'Vegetables': {'n': 222, 'acc@1': 26.576576576576578, 'acc@5': 62.612612612612615}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_cw50/cSEL_grad_w50-lstm-c1-g0-w50-bs32-lr0.001-seed42-20250922-185428-9ad982/results.jsonl
2025-09-22T18:56:35,cSEL_grad_w50-lstm-c1-g25-w50-bs32-lr0.001-seed42-20250922-185535-415c8a,lstm,True,25,50,90,32,0.001,42,,False,0.05,1.0,"{'train_windows': 5411, 'test_windows': 1083, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/cSEL_grad_w50-lstm-c1-g25-w50-bs32-lr0.001-seed42-20250922-185535-415c8a.pt,50,32,47.737765312194824,82.54847526550293,50.715979906627226,47.86135145175191,47.122136845963986,"{'Fruits': {'n': 214, 'acc@1': 52.336448598130836, 'acc@5': 83.17757009345794}, 'Herbs': {'n': 215, 'acc@1': 45.11627906976744, 'acc@5': 75.34883720930232}, 'Nuts': {'n': 230, 'acc@1': 46.95652173913044, 'acc@5': 84.34782608695653}, 'Spices': {'n': 212, 'acc@1': 51.41509433962265, 'acc@5': 87.26415094339622}, 'Vegetables': {'n': 212, 'acc@1': 42.924528301886795, 'acc@5': 82.54716981132076}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_cw50/cSEL_grad_w50-lstm-c1-g25-w50-bs32-lr0.001-seed42-20250922-185535-415c8a/results.jsonl
2025-09-22T18:57:57,cSEL_grad_w50-transformer-c1-g0-w50-bs32-lr0.001-seed42-20250922-185638-9ddcce,transformer,True,0,50,90,32,0.001,42,,False,0.05,1.0,"{'train_windows': 5661, 'test_windows': 1133, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/cSEL_grad_w50-transformer-c1-g0-w50-bs32-lr0.001-seed42-20250922-185638-9ddcce.pt,50,32,36.27537488937378,72.28596806526184,36.044893184909874,37.11405290361812,33.33396052307533,"{'Fruits': {'n': 224, 'acc@1': 43.30357142857143, 'acc@5': 77.23214285714286}, 'Herbs': {'n': 225, 'acc@1': 36.0, 'acc@5': 61.33333333333333}, 'Nuts': {'n': 240, 'acc@1': 37.083333333333336, 'acc@5': 79.58333333333333}, 'Spices': {'n': 222, 'acc@1': 36.486486486486484, 'acc@5': 74.77477477477478}, 'Vegetables': {'n': 222, 'acc@1': 28.37837837837838, 'acc@5': 68.01801801801803}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_cw50/cSEL_grad_w50-transformer-c1-g0-w50-bs32-lr0.001-seed42-20250922-185638-9ddcce/results.jsonl
2025-09-22T18:59:15,cSEL_grad_w50-transformer-c1-g25-w50-bs32-lr0.001-seed42-20250922-185800-3896e4,transformer,True,25,50,90,32,0.001,42,,False,0.05,1.0,"{'train_windows': 5411, 'test_windows': 1083, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/cSEL_grad_w50-transformer-c1-g25-w50-bs32-lr0.001-seed42-20250922-185800-3896e4.pt,50,32,49.67682361602783,81.99446201324463,52.959877967304244,49.69096704211121,49.07992617507886,"{'Fruits': {'n': 214, 'acc@1': 49.06542056074766, 'acc@5': 86.91588785046729}, 'Herbs': {'n': 215, 'acc@1': 45.58139534883721, 'acc@5': 69.76744186046511}, 'Nuts': {'n': 230, 'acc@1': 52.17391304347826, 'acc@5': 83.47826086956522}, 'Spices': {'n': 212, 'acc@1': 54.24528301886793, 'acc@5': 85.84905660377359}, 'Vegetables': {'n': 212, 'acc@1': 47.16981132075472, 'acc@5': 83.9622641509434}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_cw50/cSEL_grad_w50-transformer-c1-g25-w50-bs32-lr0.001-seed42-20250922-185800-3896e4/results.jsonl
2025-09-22T18:59:54,cSEL_grad_w50-mlp-c1-g0-w50-bs32-lr0.003-seed42-20250922-185919-19d875,mlp,True,0,50,90,32,0.003,42,,False,0.05,1.0,"{'train_windows': 5661, 'test_windows': 1133, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/cSEL_grad_w50-mlp-c1-g0-w50-bs32-lr0.003-seed42-20250922-185919-19d875.pt,50,32,22.153574228286743,58.87025594711304,20.305607725149557,22.111671372106155,17.54917757888155,"{'Fruits': {'n': 224, 'acc@1': 29.464285714285715, 'acc@5': 60.26785714285714}, 'Herbs': {'n': 225, 'acc@1': 8.444444444444445, 'acc@5': 52.888888888888886}, 'Nuts': {'n': 240, 'acc@1': 16.666666666666664, 'acc@5': 67.5}, 'Spices': {'n': 222, 'acc@1': 31.08108108108108, 'acc@5': 72.52252252252252}, 'Vegetables': {'n': 222, 'acc@1': 25.675675675675674, 'acc@5': 40.54054054054054}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_cw50/cSEL_grad_w50-mlp-c1-g0-w50-bs32-lr0.003-seed42-20250922-185919-19d875/results.jsonl
2025-09-22T19:00:30,cSEL_grad_w50-mlp-c1-g25-w50-bs32-lr0.003-seed42-20250922-185957-bbbcbd,mlp,True,25,50,90,32,0.003,42,,False,0.05,1.0,"{'train_windows': 5411, 'test_windows': 1083, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/cSEL_grad_w50-mlp-c1-g25-w50-bs32-lr0.003-seed42-20250922-185957-bbbcbd.pt,50,32,23.36103469133377,59.556788206100464,28.66661636480331,23.415059635254142,23.208420839793458,"{'Fruits': {'n': 214, 'acc@1': 21.49532710280374, 'acc@5': 60.747663551401864}, 'Herbs': {'n': 215, 'acc@1': 27.906976744186046, 'acc@5': 66.97674418604652}, 'Nuts': {'n': 230, 'acc@1': 22.17391304347826, 'acc@5': 46.08695652173913}, 'Spices': {'n': 212, 'acc@1': 26.41509433962264, 'acc@5': 73.11320754716981}, 'Vegetables': {'n': 212, 'acc@1': 18.867924528301888, 'acc@5': 51.886792452830186}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_cw50/cSEL_grad_w50-mlp-c1-g25-w50-bs32-lr0.003-seed42-20250922-185957-bbbcbd/results.jsonl
2025-09-22T19:01:16,cSEL_grad_w50-cnn-c1-g0-w50-bs32-lr0.003-seed42-20250922-190034-ab597e,cnn,True,0,50,90,32,0.003,42,,False,0.05,1.0,"{'train_windows': 5661, 'test_windows': 1133, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/cSEL_grad_w50-cnn-c1-g0-w50-bs32-lr0.003-seed42-20250922-190034-ab597e.pt,50,32,24.18358325958252,67.60811805725098,26.40339524990428,24.051294936947112,21.131137508686994,"{'Fruits': {'n': 224, 'acc@1': 19.642857142857142, 'acc@5': 79.91071428571429}, 'Herbs': {'n': 225, 'acc@1': 17.77777777777778, 'acc@5': 56.888888888888886}, 'Nuts': {'n': 240, 'acc@1': 32.083333333333336, 'acc@5': 72.5}, 'Spices': {'n': 222, 'acc@1': 32.432432432432435, 'acc@5': 76.57657657657657}, 'Vegetables': {'n': 222, 'acc@1': 18.46846846846847, 'acc@5': 51.80180180180181}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_cw50/cSEL_grad_w50-cnn-c1-g0-w50-bs32-lr0.003-seed42-20250922-190034-ab597e/results.jsonl
2025-09-22T19:02:00,cSEL_grad_w50-cnn-c1-g25-w50-bs32-lr0.003-seed42-20250922-190120-4b2f6d,cnn,True,25,50,90,32,0.003,42,,False,0.05,1.0,"{'train_windows': 5411, 'test_windows': 1083, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/cSEL_grad_w50-cnn-c1-g25-w50-bs32-lr0.003-seed42-20250922-190120-4b2f6d.pt,50,32,44.1366583108902,80.70175647735596,51.48618171600881,44.32657186444372,42.61424779084463,"{'Fruits': {'n': 214, 'acc@1': 57.943925233644855, 'acc@5': 91.58878504672897}, 'Herbs': {'n': 215, 'acc@1': 43.25581395348837, 'acc@5': 74.88372093023256}, 'Nuts': {'n': 230, 'acc@1': 43.04347826086957, 'acc@5': 80.0}, 'Spices': {'n': 212, 'acc@1': 52.83018867924528, 'acc@5': 85.37735849056604}, 'Vegetables': {'n': 212, 'acc@1': 23.58490566037736, 'acc@5': 71.69811320754717}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_cw50/cSEL_grad_w50-cnn-c1-g25-w50-bs32-lr0.003-seed42-20250922-190120-4b2f6d/results.jsonl
